time	V(highside)	V(highside)-V(out)	V(lowside)	V(out)
1.381232681862691e-09	1.437707e-08	5.968293e-11	4.928020e-11	1.431739e-08
1.381233705862691e-09	1.437725e-08	5.957634e-11	4.934531e-11	1.431767e-08
1.381235753862691e-09	1.440886e-08	5.066880e-11	5.822910e-11	1.435819e-08
1.381236265862691e-09	1.440862e-08	5.094591e-11	5.811573e-11	1.435767e-08
1.381236393862691e-09	1.601332e-08	-4.019611e-10	5.091937e-10	1.641528e-08
1.381236397862691e-09	1.660893e-08	-5.680647e-10	6.761798e-10	1.717700e-08
1.381236405862691e-09	1.751919e-08	-8.196590e-10	9.308831e-10	1.833885e-08
1.381236421862691e-09	1.662744e-08	-5.674412e-10	6.800931e-10	1.719488e-08
1.381236453862691e-09	1.556639e-08	-2.721681e-10	3.827486e-10	1.583856e-08
1.381236461862691e-09	1.642741e-08	-5.135128e-10	6.244109e-10	1.694092e-08
1.381236477862691e-09	1.780143e-08	-8.993073e-10	1.010199e-09	1.870074e-08
1.381236509862691e-09	1.619862e-08	-4.514202e-10	5.606298e-10	1.665004e-08
1.381236573862691e-09	1.438506e-08	5.621814e-11	5.176314e-11	1.432884e-08
1.381236589862691e-09	1.417370e-08	1.152483e-10	-7.512202e-12	1.405846e-08
1.381236621862691e-09	1.357754e-08	2.824283e-10	-1.748536e-10	1.329511e-08
1.381236685862691e-09	1.341896e-08	3.276401e-10	-2.195222e-10	1.309132e-08
1.381236813862691e-09	1.392338e-08	1.873115e-10	-7.816978e-11	1.373607e-08
1.381237069862691e-09	1.419219e-08	1.122276e-10	-2.772307e-12	1.407996e-08
1.381237581862691e-09	1.424705e-08	9.618795e-11	1.278139e-11	1.415086e-08
1.381238605862691e-09	1.433420e-08	7.143175e-11	3.732777e-11	1.426277e-08
1.381238861862691e-09	1.423470e-08	9.910028e-11	9.452725e-12	1.413560e-08
1.381238925862691e-09	1.423997e-08	9.752643e-11	1.095538e-11	1.414245e-08
1.381239053862691e-09	1.432606e-08	7.343814e-11	3.511084e-11	1.425262e-08
1.381239309862691e-09	1.436820e-08	6.225509e-11	4.680139e-11	1.430595e-08
1.381239373862691e-09	1.441149e-08	5.024159e-11	5.892398e-11	1.436125e-08
1.381239501862691e-09	1.445467e-08	3.816503e-11	7.103750e-11	1.441651e-08
1.381239757862691e-09	1.436775e-08	6.225331e-11	4.670065e-11	1.430549e-08
1.381239821862691e-09	1.434671e-08	6.817746e-11	4.079007e-11	1.427853e-08
1.381239949862691e-09	1.429366e-08	8.321877e-11	2.586360e-11	1.421044e-08
1.381240205862691e-09	1.428697e-08	8.501377e-11	2.400673e-11	1.420195e-08
1.381240717862691e-09	1.431050e-08	7.809930e-11	3.068728e-11	1.423240e-08
1.381241741862691e-09	1.433294e-08	7.155698e-11	3.704964e-11	1.426138e-08
1.381243789862691e-09	1.440976e-08	4.994405e-11	5.863089e-11	1.435981e-08
1.381247885862691e-09	1.440879e-08	5.031264e-11	5.833480e-11	1.435847e-08
1.381256077862691e-09	1.440333e-08	5.196821e-11	5.677396e-11	1.435136e-08
1.381272461862691e-09	1.440757e-08	5.100453e-11	5.791146e-11	1.435657e-08
1.381305229862691e-09	1.440552e-08	5.195400e-11	5.724628e-11	1.435356e-08
1.381370765862691e-09	1.440456e-08	5.270007e-11	5.686924e-11	1.435186e-08
1.381501837862691e-09	1.440581e-08	5.297363e-11	5.707750e-11	1.435284e-08
1.381763981862691e-09	1.440665e-08	5.337508e-11	5.715152e-11	1.435328e-08
1.382288269862691e-09	1.440697e-08	5.365131e-11	5.712435e-11	1.435332e-08
1.447135832985933e-09	1.440710e-08	5.367376e-11	5.708912e-11	1.435343e-08
1.511983396109174e-09	1.440720e-08	5.369064e-11	5.706190e-11	1.435351e-08
1.576830959232416e-09	1.440726e-08	5.370193e-11	5.704268e-11	1.435356e-08
1.641678522355658e-09	1.440729e-08	5.370764e-11	5.703148e-11	1.435359e-08
1.706526085478899e-09	1.440729e-08	5.370777e-11	5.702828e-11	1.435358e-08
1.771373648602141e-09	1.440725e-08	5.370231e-11	5.703310e-11	1.435355e-08
1.836221211725382e-09	1.440718e-08	5.369127e-11	5.704592e-11	1.435349e-08
2.000000000000000e-09	1.440722e-08	5.369039e-11	5.704798e-11	1.435353e-08
2.158018181778710e-09	1.440725e-08	5.368861e-11	5.704893e-11	1.435357e-08
2.792368735841541e-09	1.440723e-08	5.369039e-11	5.703144e-11	1.435354e-08
2.793691125640389e-09	1.440803e-08	5.349499e-11	5.724857e-11	1.435453e-08
2.793732450321603e-09	1.440852e-08	5.339729e-11	5.737387e-11	1.435512e-08
2.793742781491907e-09	1.440803e-08	5.354117e-11	5.723506e-11	1.435449e-08
2.793763443832514e-09	1.440652e-08	5.393996e-11	5.681892e-11	1.435258e-08
2.793804768513728e-09	1.440638e-08	5.393463e-11	5.679274e-11	1.435245e-08
2.793887417876156e-09	1.440750e-08	5.362466e-11	5.710613e-11	1.435388e-08
2.794052716601012e-09	1.440783e-08	5.359713e-11	5.717731e-11	1.435424e-08
2.794383314050724e-09	1.440769e-08	5.367706e-11	5.711732e-11	1.435401e-08
2.795044508950148e-09	1.440752e-08	5.370548e-11	5.706360e-11	1.435381e-08
2.795065171290756e-09	1.440748e-08	5.371259e-11	5.705372e-11	1.435377e-08
2.795106495971970e-09	1.440779e-08	5.361755e-11	5.714314e-11	1.435417e-08
2.795116827142273e-09	1.440754e-08	5.368861e-11	5.707208e-11	1.435385e-08
2.795137489482880e-09	1.440654e-08	5.394885e-11	5.679737e-11	1.435259e-08
2.795178814164094e-09	1.440653e-08	5.390621e-11	5.680814e-11	1.435262e-08
2.795261463526522e-09	1.439630e-08	5.694112e-11	5.390174e-11	1.433936e-08
2.795261786375594e-09	1.439197e-08	5.810641e-11	5.269842e-11	1.433387e-08
2.795262432073738e-09	1.439084e-08	5.825740e-11	5.241788e-11	1.433258e-08
2.795263723470026e-09	1.441206e-08	5.221334e-11	5.839513e-11	1.435985e-08
2.795266306262602e-09	1.442483e-08	4.876544e-11	6.194651e-11	1.437607e-08
2.795266951960746e-09	1.442601e-08	4.845724e-11	6.226994e-11	1.437755e-08
2.795268243357034e-09	1.442519e-08	4.873790e-11	6.202776e-11	1.437645e-08
2.795270826149610e-09	1.441542e-08	5.155254e-11	5.926473e-11	1.436386e-08
2.795275991734762e-09	1.440239e-08	5.517897e-11	5.561295e-11	1.434721e-08
2.795276153159298e-09	1.440046e-08	5.568701e-11	5.507927e-11	1.434478e-08
2.795276476008370e-09	1.440952e-08	5.354828e-11	5.753346e-11	1.435597e-08
2.795276556720637e-09	1.441792e-08	5.155432e-11	5.981151e-11	1.436636e-08
2.795276718145173e-09	1.491514e-08	-8.794210e-11	1.993933e-10	1.500308e-08
2.795276758501307e-09	1.511141e-08	-1.431779e-10	2.545273e-10	1.525459e-08
2.795276839213575e-09	1.469480e-08	-2.678302e-11	1.376707e-10	1.472158e-08
2.795276859391642e-09	1.444528e-08	4.214140e-11	6.786065e-11	1.440314e-08
2.795276899747776e-09	1.440130e-08	5.332534e-11	5.576793e-11	1.434798e-08
2.795276980460044e-09	1.477909e-08	-5.004708e-11	1.612462e-10	1.482913e-08
2.795277141884580e-09	1.484413e-08	-6.880718e-11	1.796095e-10	1.491294e-08
2.795277182240714e-09	1.498218e-08	-1.084679e-10	2.185642e-10	1.509065e-08
2.795277262952982e-09	1.636935e-08	-4.936460e-10	6.070984e-10	1.686300e-08
2.795277265475240e-09	1.677994e-08	-6.137864e-10	7.234475e-10	1.739373e-08
2.795277270519757e-09	1.736075e-08	-7.897203e-10	8.893418e-10	1.815047e-08
2.795277280608791e-09	1.703492e-08	-6.839880e-10	7.947292e-10	1.771891e-08
2.795277283131049e-09	1.720902e-08	-7.257679e-10	8.420541e-10	1.793478e-08
2.795277288175566e-09	1.737929e-08	-7.709389e-10	8.892843e-10	1.815023e-08
2.795277298264599e-09	1.678636e-08	-6.082495e-10	7.236293e-10	1.739460e-08
2.795277318442666e-09	1.563916e-08	-2.886740e-10	4.020731e-10	1.592783e-08
2.795277358798800e-09	1.429523e-08	8.651124e-11	2.520036e-11	1.420872e-08
2.795277439511068e-09	1.445914e-08	4.123635e-11	7.105935e-11	1.441791e-08
2.795277600935604e-09	1.481318e-08	-5.903100e-11	1.706496e-10	1.487221e-08
2.795277923784676e-09	1.436536e-08	6.608136e-11	4.504654e-11	1.429928e-08
2.795278569482820e-09	1.433250e-08	7.419487e-11	3.606765e-11	1.425831e-08
2.795278589660887e-09	1.232732e-08	6.523324e-10	-5.302575e-10	1.167499e-08
2.795278590660887e-09	5.058442e-09	2.692038e-09	-2.570926e-09	2.366404e-09
2.795278591660887e-09	-8.284617e-09	6.418174e-09	-6.312907e-09	-1.470279e-08
2.795278592660887e-09	-1.445290e-08	8.138395e-09	-8.042257e-09	-2.259130e-08
2.795278594660887e-09	-1.502182e-08	8.317677e-09	-8.206272e-09	-2.333949e-08
2.795278598660887e-09	-1.192682e-08	7.456642e-09	-7.339001e-09	-1.938346e-08
2.795278606660887e-09	-3.413751e-09	5.067844e-09	-4.949027e-09	-8.481595e-09
2.795278608660887e-09	-6.206139e-09	5.850242e-09	-5.732702e-09	-1.205638e-08
2.795278612660888e-09	-6.952683e-09	6.051192e-09	-5.940405e-09	-1.300387e-08
2.795278620660887e-09	2.732402e-09	3.337799e-09	-3.222343e-09	-6.053972e-10
2.795278622660887e-09	-5.807846e-09	5.719815e-09	-5.616765e-09	-1.152766e-08
2.795278623660888e-09	-7.444870e-09	6.171734e-09	-6.074710e-09	-1.361660e-08
2.795278625660887e-09	-2.755228e-09	4.859770e-09	-4.759007e-09	-7.614998e-09
2.795278629660888e-09	-2.726225e-09	4.857773e-09	-4.752203e-09	-7.583998e-09
2.795278637660888e-09	5.367282e-09	2.588615e-09	-2.480445e-09	2.778667e-09
2.795278653660887e-09	1.435341e-08	6.733281e-11	4.226059e-11	1.428607e-08
2.795278657660888e-09	1.285586e-08	4.885194e-10	-3.783715e-10	1.236734e-08
2.795278665660888e-09	1.197672e-08	7.393046e-10	-6.260767e-10	1.123742e-08
2.795278681660887e-09	1.429295e-08	8.851497e-11	2.436727e-11	1.420443e-08
2.795278713660887e-09	1.502995e-08	-1.234906e-10	2.324099e-10	1.515344e-08
2.795278777660887e-09	1.431080e-08	7.873258e-11	3.042185e-11	1.423206e-08
2.795278905660887e-09	1.433197e-08	7.378542e-11	3.614923e-11	1.425818e-08
2.795278937660887e-09	1.386200e-08	2.048548e-10	-9.561043e-11	1.365715e-08
2.795278945660887e-09	1.411028e-08	1.373346e-10	-2.638038e-11	1.397294e-08
2.795278961660887e-09	1.502699e-08	-1.147047e-10	2.298380e-10	1.514170e-08
2.795278993660887e-09	1.231540e-08	6.211831e-10	-5.259367e-10	1.169422e-08
2.795278994660887e-09	1.112011e-08	9.393819e-10	-8.577298e-10	1.018073e-08
2.795278995660887e-09	1.002114e-08	1.231366e-09	-1.162662e-09	8.789769e-09
2.920278995660887e-09	1.331387e-08	3.472875e-10	-2.458916e-10	1.296659e-08
3.045278995660887e-09	1.441598e-08	5.570566e-11	6.007363e-11	1.436027e-08
5.150912240694093e-09	1.441440e-08	5.367884e-11	5.804939e-11	1.436072e-08
5.163908275711013e-09	1.441383e-08	5.382628e-11	5.788531e-11	1.436000e-08
5.163987006652370e-09	1.441306e-08	5.394796e-11	5.769828e-11	1.435911e-08
5.164000128475929e-09	1.441295e-08	5.395950e-11	5.767485e-11	1.435899e-08
5.164026372123048e-09	1.441417e-08	5.359713e-11	5.802449e-11	1.436057e-08
5.164032933034828e-09	1.441507e-08	5.334844e-11	5.827617e-11	1.436173e-08
5.164046054858387e-09	1.441565e-08	5.320899e-11	5.843166e-11	1.436244e-08
5.164072298505506e-09	1.441390e-08	5.370637e-11	5.793854e-11	1.436019e-08
5.164124785799744e-09	1.441258e-08	5.401368e-11	5.758967e-11	1.435857e-08
5.164256004035338e-09	1.441237e-08	5.389467e-11	5.759191e-11	1.435848e-08
5.164439709565170e-09	1.441227e-08	5.379874e-11	5.762032e-11	1.435848e-08
5.164531562330086e-09	1.441247e-08	5.371881e-11	5.769387e-11	1.435876e-08
5.164597171447883e-09	1.441214e-08	5.380763e-11	5.760930e-11	1.435834e-08
5.164623415095002e-09	1.441068e-08	5.419398e-11	5.720916e-11	1.435649e-08
5.164629976006782e-09	1.441020e-08	5.430945e-11	5.708081e-11	1.435589e-08
5.164643097830341e-09	1.440972e-08	5.439649e-11	5.695995e-11	1.435532e-08
5.164669341477460e-09	1.440978e-08	5.430145e-11	5.700545e-11	1.435548e-08
5.164721828771698e-09	1.441066e-08	5.397993e-11	5.728221e-11	1.435668e-08
5.164826803360174e-09	1.441182e-08	5.366729e-11	5.761745e-11	1.435815e-08
5.165036752537124e-09	1.441246e-08	5.363532e-11	5.777553e-11	1.435882e-08
5.165194214419837e-09	1.441222e-08	5.372325e-11	5.771278e-11	1.435850e-08
5.165824061950688e-09	1.441296e-08	5.367440e-11	5.788355e-11	1.435929e-08
5.179461148800045e-09	1.441310e-08	5.371259e-11	5.787474e-11	1.435939e-08
5.180430962536889e-09	1.441266e-08	5.373391e-11	5.778946e-11	1.435892e-08
5.180500234946663e-09	1.441134e-08	5.406697e-11	5.743173e-11	1.435727e-08
5.180517553049107e-09	1.441069e-08	5.421086e-11	5.726150e-11	1.435648e-08
5.180552189253995e-09	1.441020e-08	5.424727e-11	5.715603e-11	1.435595e-08
5.180621461663769e-09	1.441063e-08	5.401279e-11	5.731661e-11	1.435661e-08
5.180760006483318e-09	1.441127e-08	5.378453e-11	5.752521e-11	1.435749e-08
5.181037096122417e-09	1.441209e-08	5.367617e-11	5.774042e-11	1.435841e-08
5.181244913351740e-09	1.441185e-08	5.375256e-11	5.767829e-11	1.435810e-08
5.182076182269035e-09	1.441255e-08	5.370016e-11	5.783463e-11	1.435885e-08
5.193318104769592e-09	1.441246e-08	5.372078e-11	5.780424e-11	1.435874e-08
5.204560027270149e-09	1.441238e-08	5.373648e-11	5.778042e-11	1.435864e-08
5.215801949770706e-09	1.441232e-08	5.374725e-11	5.776319e-11	1.435857e-08
5.227043872271264e-09	1.441227e-08	5.375308e-11	5.775254e-11	1.435852e-08
5.238285794771821e-09	1.441224e-08	5.375399e-11	5.774846e-11	1.435848e-08
5.249527717272378e-09	1.441222e-08	5.374997e-11	5.775097e-11	1.435847e-08
5.260769639772935e-09	1.441222e-08	5.374101e-11	5.776005e-11	1.435848e-08
5.367174387363651e-09	1.441221e-08	5.374012e-11	5.775691e-11	1.435847e-08
5.369229299156012e-09	1.443888e-08	4.630607e-11	6.522680e-11	1.439257e-08
5.369230302530911e-09	1.444779e-08	4.384582e-11	6.771796e-11	1.440395e-08
5.369232309280708e-09	1.443988e-08	4.624123e-11	6.544752e-11	1.439364e-08
5.369232810968157e-09	1.451814e-08	2.439293e-11	8.739132e-11	1.449375e-08
5.369232936390020e-09	1.455331e-08	1.464162e-11	9.723593e-11	1.453867e-08
5.369233187233744e-09	1.455564e-08	1.412648e-11	9.785667e-11	1.454152e-08
5.369233688921194e-09	1.449842e-08	3.002842e-11	8.182038e-11	1.446839e-08
5.369234692296093e-09	1.448100e-08	3.488942e-11	7.692733e-11	1.444611e-08
5.369236699045889e-09	1.445070e-08	4.365841e-11	6.834961e-11	1.440704e-08
5.369237200733339e-09	1.452109e-08	2.402611e-11	8.808317e-11	1.449706e-08
5.369237326155201e-09	1.455394e-08	1.493117e-11	9.727699e-11	1.453901e-08
5.369237576998926e-09	1.455641e-08	1.443112e-11	9.792341e-11	1.454198e-08
5.369238078686375e-09	1.450717e-08	2.818279e-11	8.410851e-11	1.447899e-08
5.369239082061274e-09	1.447273e-08	3.771472e-11	7.445841e-11	1.443502e-08
5.369239332904998e-09	1.445141e-08	4.367706e-11	6.847599e-11	1.440773e-08
5.369239834592448e-09	1.443171e-08	4.920864e-11	6.294428e-11	1.438251e-08
5.369240837967347e-09	1.687860e-08	-6.374030e-10	7.498789e-10	1.751600e-08
5.369240841886780e-09	1.769999e-08	-8.691412e-10	9.807494e-10	1.856913e-08
5.369240849725646e-09	1.591628e-08	-3.742322e-10	4.812167e-10	1.629051e-08
5.369240851685363e-09	1.364866e-08	2.656178e-10	-1.561710e-10	1.338304e-08
5.369240855604796e-09	1.223655e-08	6.712639e-10	-5.546663e-10	1.156529e-08
5.369240863443663e-09	1.668784e-08	-5.798277e-10	6.954334e-10	1.726767e-08
5.369240879121395e-09	1.918007e-08	-1.286578e-09	1.396720e-09	2.046665e-08
5.369240910476861e-09	1.683549e-08	-6.287575e-10	7.385118e-10	1.746425e-08
5.369240973187792e-09	1.515165e-08	-1.542286e-10	2.653364e-10	1.530588e-08
5.369241098609655e-09	1.530046e-08	-1.942091e-10	3.067101e-10	1.549467e-08
5.369241129965121e-09	1.514715e-08	-1.516973e-10	2.637801e-10	1.529885e-08
5.369241192676052e-09	1.269442e-08	5.265957e-10	-4.226203e-10	1.216782e-08
5.369241194635768e-09	1.201865e-08	7.135856e-10	-6.117582e-10	1.130506e-08
5.369241198555202e-09	5.690057e-10	3.941365e-09	-3.829404e-09	-3.372360e-09
5.369241199555202e-09	-2.224587e-09	4.729033e-09	-4.614502e-09	-6.953620e-09
5.369241201555202e-09	-3.141353e-09	4.976901e-09	-4.869814e-09	-8.118254e-09
5.369241205555202e-09	-4.030924e-09	5.215114e-09	-5.117043e-09	-9.246038e-09
5.369241213555202e-09	2.146447e-09	3.487167e-09	-3.383994e-09	-1.340721e-09
5.369241229555202e-09	1.422121e-08	1.026983e-10	5.053504e-12	1.411852e-08
5.369241261555202e-09	1.487293e-08	-7.418599e-11	1.867025e-10	1.494712e-08
5.369241325555202e-09	1.391468e-08	1.963967e-10	-8.268632e-11	1.371828e-08
5.369241453555202e-09	1.407589e-08	1.496723e-10	-3.709685e-11	1.392622e-08
5.369241709555202e-09	1.428601e-08	9.051604e-11	2.194099e-11	1.419549e-08
5.369242221555202e-09	1.416511e-08	1.242118e-10	-1.193704e-11	1.404090e-08
5.369242349555202e-09	1.418509e-08	1.186455e-10	-6.333545e-12	1.406645e-08
5.369242605555202e-09	1.432153e-08	8.003198e-11	3.204580e-11	1.424149e-08
5.369242669555202e-09	1.438612e-08	6.201795e-11	5.015561e-11	1.432410e-08
5.369242797555202e-09	1.435363e-08	7.221779e-11	4.079714e-11	1.428141e-08
5.369242829555202e-09	1.383492e-08	2.155920e-10	-1.043465e-10	1.361933e-08
5.369242837555202e-09	1.406928e-08	1.490026e-10	-3.837199e-11	1.392028e-08
5.369242853555202e-09	1.387270e-08	2.034151e-10	-9.339544e-11	1.366928e-08
5.369242857555202e-09	1.377634e-08	2.270495e-10	-1.197001e-10	1.354929e-08
5.369242865555202e-09	1.493208e-08	-1.030731e-10	2.060375e-10	1.503516e-08
5.369242881555202e-09	1.626341e-08	-4.719158e-10	5.787536e-10	1.673532e-08
5.369242913555202e-09	1.486753e-08	-7.435030e-11	1.855845e-10	1.494188e-08
5.369242977555202e-09	1.391048e-08	1.942855e-10	-8.311420e-11	1.371619e-08
5.369243105555202e-09	1.410656e-08	1.401732e-10	-2.826155e-11	1.396639e-08
5.369243361555202e-09	1.444155e-08	4.622525e-11	6.577409e-11	1.439533e-08
5.369243425555201e-09	1.444968e-08	4.388667e-11	6.806870e-11	1.440579e-08
5.369243553555201e-09	1.442583e-08	5.066170e-11	6.135373e-11	1.437516e-08
5.369243809555202e-09	1.430105e-08	8.573409e-11	2.631421e-11	1.421532e-08
5.369244321555202e-09	1.423914e-08	1.027978e-10	9.010436e-12	1.413635e-08
5.369245345555202e-09	1.433530e-08	7.571010e-11	3.603906e-11	1.425959e-08
5.369247393555202e-09	1.442902e-08	4.950262e-11	6.233156e-11	1.437952e-08
5.369251489555202e-09	1.451848e-08	2.438760e-11	8.743452e-11	1.449409e-08
5.369251617555202e-09	1.448600e-08	3.351897e-11	7.831121e-11	1.445248e-08
5.369251873555202e-09	1.435924e-08	6.940937e-11	4.265429e-11	1.428983e-08
5.369251937555202e-09	1.438494e-08	6.198242e-11	4.991575e-11	1.432296e-08
5.369252065555202e-09	1.442461e-08	5.021317e-11	6.119150e-11	1.437439e-08
5.369252321555202e-09	1.431603e-08	8.075318e-11	3.069674e-11	1.423528e-08
5.369252833555202e-09	1.428700e-08	8.932854e-11	2.245921e-11	1.419767e-08
5.369253857555202e-09	1.434047e-08	7.430412e-11	3.748582e-11	1.426617e-08
5.369254113555202e-09	1.421855e-08	1.085505e-10	3.253794e-12	1.411000e-08
5.369254177555202e-09	1.421609e-08	1.093428e-10	2.541705e-12	1.410675e-08
5.369254305555202e-09	1.429614e-08	8.711876e-11	2.496571e-11	1.420902e-08
5.369254561555202e-09	1.434368e-08	7.334311e-11	3.840885e-11	1.427034e-08
5.369254625555202e-09	1.438363e-08	6.192469e-11	4.967062e-11	1.432171e-08
5.369254753555202e-09	1.442375e-08	5.069545e-11	6.092778e-11	1.437306e-08
5.369255009555202e-09	1.434308e-08	7.303669e-11	3.834620e-11	1.427005e-08
5.369255073555201e-09	1.438306e-08	6.170264e-11	4.959464e-11	1.432136e-08
5.369255201555202e-09	1.434755e-08	7.086864e-11	3.980071e-11	1.427668e-08
5.369255233555201e-09	1.439877e-08	5.596235e-11	5.429670e-11	1.434281e-08
5.369255297555201e-09	1.460768e-08	-2.359002e-12	1.128797e-10	1.461004e-08
5.369255425555201e-09	1.458461e-08	6.320278e-12	1.059181e-10	1.457829e-08
5.369255681555201e-09	1.434339e-08	7.388135e-11	3.822557e-11	1.426951e-08
5.369255745555201e-09	1.440222e-08	5.693312e-11	5.483783e-11	1.434529e-08
5.369255761555201e-09	1.440111e-08	5.664980e-11	5.465479e-11	1.434446e-08
5.369255793555201e-09	1.433661e-08	7.341860e-11	3.683949e-11	1.426319e-08
5.369255857555200e-09	1.427137e-08	9.163159e-11	1.854633e-11	1.417974e-08
5.369255873555200e-09	1.404798e-08	1.552074e-10	-4.436339e-11	1.389277e-08
5.369255905555200e-09	1.344022e-08	3.273568e-10	-2.153365e-10	1.311286e-08
5.369255969555200e-09	1.339021e-08	3.410099e-10	-2.292856e-10	1.304920e-08
5.369256097555200e-09	1.424166e-08	1.015490e-10	9.878710e-12	1.414011e-08
5.369256129555199e-09	1.427017e-08	9.298606e-11	1.800642e-11	1.417718e-08
5.369256193555199e-09	1.422138e-08	1.057048e-10	4.524810e-12	1.411568e-08
5.369256321555199e-09	1.401146e-08	1.672547e-10	-5.498655e-11	1.384420e-08
5.369256353555199e-09	1.466785e-08	-1.799449e-11	1.295234e-10	1.468584e-08
5.369256361555199e-09	1.481969e-08	-6.118306e-11	1.722773e-10	1.488087e-08
5.369256377555199e-09	1.417953e-08	1.193552e-10	-7.639399e-12	1.406017e-08
5.369256409555199e-09	1.318444e-08	4.012684e-10	-2.875860e-10	1.278317e-08
5.369256473555199e-09	1.377535e-08	2.349312e-10	-1.215736e-10	1.354042e-08
5.369256601555199e-09	1.401000e-08	1.665850e-10	-5.514365e-11	1.384342e-08
5.369256633555198e-09	1.388435e-08	2.011946e-10	-9.027421e-11	1.368316e-08
5.369256697555198e-09	1.396402e-08	1.782272e-10	-6.777041e-11	1.378579e-08
5.369256825555198e-09	1.432532e-08	7.743761e-11	3.353362e-11	1.424789e-08
5.369257081555198e-09	1.434162e-08	7.318501e-11	3.804007e-11	1.426843e-08
5.369257145555198e-09	1.438153e-08	6.194067e-11	4.925398e-11	1.431959e-08
5.369257273555198e-09	1.445356e-08	4.174705e-11	6.947120e-11	1.441181e-08
5.369257529555198e-09	1.437799e-08	6.296652e-11	4.825398e-11	1.431502e-08
5.369258041555198e-09	1.418152e-08	1.181366e-10	-6.903872e-12	1.406338e-08
5.369258169555199e-09	1.418219e-08	1.181499e-10	-6.756448e-12	1.406404e-08
5.369258425555199e-09	1.431781e-08	8.036949e-11	3.126124e-11	1.423744e-08
5.369258489555198e-09	1.438155e-08	6.228884e-11	4.919818e-11	1.431926e-08
5.369258617555198e-09	1.442119e-08	5.090328e-11	6.038503e-11	1.437029e-08
5.369258873555199e-09	1.429767e-08	8.575274e-11	2.566908e-11	1.421192e-08
