in s,C1 in V
-2.9640320E-03,2.33154E+01
-2.9639856E-03,2.32666E+01
-2.9639392E-03,2.34131E+01
-2.9638928E-03,2.34131E+01
-2.9638464E-03,2.35107E+01
-2.9638000E-03,2.33643E+01
-2.9637536E-03,2.34619E+01
-2.9637072E-03,2.33643E+01
-2.9636608E-03,2.33643E+01
-2.9636144E-03,2.34619E+01
-2.9635680E-03,2.33154E+01
-2.9635216E-03,2.34619E+01
-2.9634752E-03,2.33643E+01
-2.9634288E-03,2.33154E+01
-2.9633824E-03,2.32666E+01
-2.9633360E-03,2.34619E+01
-2.9632896E-03,2.33154E+01
-2.9632432E-03,2.32178E+01
-2.9631968E-03,2.33154E+01
-2.9631504E-03,2.34619E+01
-2.9631040E-03,2.33154E+01
-2.9630576E-03,2.36084E+01
-2.9630112E-03,2.33643E+01
-2.9629648E-03,2.34619E+01
-2.9629184E-03,2.34131E+01
-2.9628720E-03,2.34131E+01
-2.9628256E-03,2.34619E+01
-2.9627792E-03,2.33154E+01
-2.9627328E-03,2.32666E+01
-2.9626864E-03,2.33154E+01
-2.9626400E-03,2.34619E+01
-2.9625936E-03,2.34131E+01
-2.9625472E-03,2.32666E+01
-2.9625008E-03,2.35107E+01
-2.9624544E-03,2.34619E+01
-2.9624080E-03,2.33154E+01
-2.9623616E-03,2.34131E+01
-2.9623152E-03,2.35107E+01
-2.9622688E-03,2.33643E+01
-2.9622224E-03,2.34619E+01
-2.9621760E-03,2.33643E+01
-2.9621296E-03,2.35107E+01
-2.9620832E-03,2.32666E+01
-2.9620368E-03,2.33643E+01
-2.9619904E-03,2.34131E+01
-2.9619440E-03,2.35107E+01
-2.9618976E-03,2.34619E+01
-2.9618512E-03,2.34619E+01
-2.9618048E-03,2.34619E+01
-2.9617584E-03,2.33643E+01
-2.9617120E-03,2.33154E+01
-2.9616656E-03,2.35107E+01
-2.9616192E-03,2.34131E+01
-2.9615728E-03,2.34131E+01
-2.9615264E-03,2.35107E+01
-2.9614800E-03,2.34131E+01
-2.9614336E-03,2.32178E+01
-2.9613872E-03,2.34619E+01
-2.9613408E-03,2.34131E+01
-2.9612944E-03,2.34619E+01
-2.9612480E-03,2.33154E+01
-2.9612016E-03,2.34131E+01
-2.9611552E-03,2.34619E+01
-2.9611088E-03,2.35596E+01
-2.9610624E-03,2.33643E+01
-2.9610160E-03,2.36084E+01
-2.9609696E-03,2.34619E+01
-2.9609232E-03,2.34619E+01
-2.9608768E-03,2.34131E+01
-2.9608304E-03,2.32666E+01
-2.9607840E-03,2.33154E+01
-2.9607376E-03,2.34619E+01
-2.9606912E-03,2.35107E+01
-2.9606448E-03,2.34131E+01
-2.9605984E-03,2.33154E+01
-2.9605520E-03,2.35107E+01
-2.9605056E-03,2.32666E+01
-2.9604592E-03,2.32178E+01
-2.9604128E-03,2.34131E+01
-2.9603664E-03,2.34131E+01
-2.9603200E-03,2.33643E+01
-2.9602736E-03,2.33643E+01
-2.9602272E-03,2.33643E+01
-2.9601808E-03,2.34619E+01
-2.9601344E-03,2.34131E+01
-2.9600880E-03,2.33154E+01
-2.9600416E-03,2.33643E+01
-2.9599952E-03,2.36084E+01
-2.9599488E-03,2.34131E+01
-2.9599024E-03,2.35596E+01
-2.9598560E-03,2.32666E+01
-2.9598096E-03,2.33643E+01
-2.9597632E-03,2.34131E+01
-2.9597168E-03,2.33154E+01
-2.9596704E-03,2.33154E+01
-2.9596240E-03,2.34619E+01
-2.9595776E-03,2.33643E+01
-2.9595312E-03,2.34619E+01
-2.9594848E-03,2.34131E+01
-2.9594384E-03,2.33643E+01
-2.9593920E-03,2.33154E+01
-2.9593456E-03,2.34619E+01
-2.9592992E-03,2.34619E+01
-2.9592528E-03,2.33643E+01
-2.9592064E-03,2.34131E+01
-2.9591600E-03,2.35107E+01
-2.9591136E-03,2.34619E+01
-2.9590672E-03,2.34619E+01
-2.9590208E-03,2.33643E+01
-2.9589744E-03,2.33643E+01
-2.9589280E-03,2.34131E+01
-2.9588816E-03,2.35107E+01
-2.9588352E-03,2.33154E+01
-2.9587888E-03,2.34131E+01
-2.9587424E-03,2.32666E+01
-2.9586960E-03,2.34131E+01
-2.9586496E-03,2.33643E+01
-2.9586032E-03,2.35596E+01
-2.9585568E-03,2.35107E+01
-2.9585104E-03,2.34131E+01
-2.9584640E-03,2.33643E+01
-2.9584176E-03,2.34131E+01
-2.9583712E-03,2.34619E+01
-2.9583248E-03,2.34131E+01
-2.9582784E-03,2.33643E+01
-2.9582320E-03,2.35107E+01
-2.9581856E-03,2.35107E+01
-2.9581392E-03,2.32178E+01
-2.9580928E-03,2.34619E+01
-2.9580464E-03,2.34131E+01
-2.9580000E-03,2.34131E+01
-2.9579536E-03,2.33643E+01
-2.9579072E-03,2.34131E+01
-2.9578608E-03,2.33643E+01
-2.9578144E-03,2.34619E+01
-2.9577680E-03,2.34619E+01
-2.9577216E-03,2.34131E+01
-2.9576752E-03,2.36084E+01
-2.9576288E-03,2.33154E+01
-2.9575824E-03,2.34131E+01
-2.9575360E-03,2.33643E+01
-2.9574896E-03,2.32666E+01
-2.9574432E-03,2.34131E+01
-2.9573968E-03,2.35107E+01
-2.9573504E-03,2.36084E+01
-2.9573040E-03,2.32666E+01
-2.9572576E-03,2.33643E+01
-2.9572112E-03,2.32666E+01
-2.9571648E-03,2.34619E+01
-2.9571184E-03,2.35107E+01
-2.9570720E-03,2.35596E+01
-2.9570256E-03,2.35107E+01
-2.9569792E-03,2.35107E+01
-2.9569328E-03,2.36084E+01
-2.9568864E-03,2.33643E+01
-2.9568400E-03,2.33643E+01
-2.9567936E-03,2.34619E+01
-2.9567472E-03,2.35596E+01
-2.9567008E-03,2.34131E+01
-2.9566544E-03,2.34619E+01
-2.9566080E-03,2.33154E+01
-2.9565616E-03,2.33643E+01
-2.9565152E-03,2.33154E+01
-2.9564688E-03,2.33154E+01
-2.9564224E-03,2.34131E+01
-2.9563760E-03,2.35596E+01
-2.9563296E-03,2.35107E+01
-2.9562832E-03,2.34131E+01
-2.9562368E-03,2.34131E+01
-2.9561904E-03,2.35596E+01
-2.9561440E-03,2.33154E+01
-2.9560976E-03,2.34619E+01
-2.9560512E-03,2.33643E+01
-2.9560048E-03,2.34131E+01
-2.9559584E-03,2.33154E+01
-2.9559120E-03,2.33154E+01
-2.9558656E-03,2.35596E+01
-2.9558192E-03,2.33154E+01
-2.9557728E-03,2.33643E+01
-2.9557264E-03,2.34619E+01
-2.9556800E-03,2.34131E+01
-2.9556336E-03,2.33154E+01
-2.9555872E-03,2.33154E+01
-2.9555408E-03,2.34619E+01
-2.9554944E-03,2.34619E+01
-2.9554480E-03,2.32666E+01
-2.9554016E-03,2.34619E+01
-2.9553552E-03,2.34131E+01
-2.9553088E-03,2.34131E+01
-2.9552624E-03,2.33154E+01
-2.9552160E-03,2.35107E+01
-2.9551696E-03,2.33643E+01
-2.9551232E-03,2.34619E+01
-2.9550768E-03,2.36572E+01
-2.9550304E-03,2.34131E+01
-2.9549840E-03,2.34131E+01
-2.9549376E-03,2.35596E+01
-2.9548912E-03,2.34619E+01
-2.9548448E-03,2.35596E+01
-2.9547984E-03,2.34619E+01
-2.9547520E-03,2.33643E+01
-2.9547056E-03,2.35107E+01
-2.9546592E-03,2.34619E+01
-2.9546128E-03,2.34619E+01
-2.9545664E-03,2.34619E+01
-2.9545200E-03,2.36084E+01
-2.9544736E-03,2.33154E+01
-2.9544272E-03,2.35107E+01
-2.9543808E-03,2.34131E+01
-2.9543344E-03,2.34131E+01
-2.9542880E-03,2.33154E+01
-2.9542416E-03,2.34619E+01
-2.9541952E-03,2.33643E+01
-2.9541488E-03,2.36572E+01
-2.9541024E-03,2.34131E+01
-2.9540560E-03,2.34131E+01
-2.9540096E-03,2.33154E+01
-2.9539632E-03,2.34131E+01
-2.9539168E-03,2.33154E+01
-2.9538704E-03,2.34619E+01
-2.9538240E-03,2.33154E+01
-2.9537776E-03,2.33643E+01
-2.9537312E-03,2.32666E+01
-2.9536848E-03,2.34131E+01
-2.9536384E-03,2.34619E+01
-2.9535920E-03,2.36572E+01
-2.9535456E-03,2.34619E+01
-2.9534992E-03,2.33154E+01
-2.9534528E-03,2.32666E+01
-2.9534064E-03,2.35107E+01
-2.9533600E-03,2.35107E+01
-2.9533136E-03,2.33643E+01
-2.9532672E-03,2.34619E+01
-2.9532208E-03,2.33643E+01
-2.9531744E-03,2.34619E+01
-2.9531280E-03,2.36084E+01
-2.9530816E-03,2.34131E+01
-2.9530352E-03,2.31689E+01
-2.9529888E-03,2.34131E+01
-2.9529424E-03,2.34131E+01
-2.9528960E-03,2.35596E+01
-2.9528496E-03,2.35596E+01
-2.9528032E-03,2.33643E+01
-2.9527568E-03,2.34131E+01
-2.9527104E-03,2.34131E+01
-2.9526640E-03,2.35107E+01
-2.9526176E-03,2.32666E+01
-2.9525712E-03,2.34131E+01
-2.9525248E-03,2.32666E+01
-2.9524784E-03,2.34131E+01
-2.9524320E-03,2.34131E+01
-2.9523856E-03,2.34619E+01
-2.9523392E-03,2.33643E+01
-2.9522928E-03,2.34619E+01
-2.9522464E-03,2.34131E+01
-2.9522000E-03,2.34619E+01
-2.9521536E-03,2.34131E+01
-2.9521072E-03,2.34131E+01
-2.9520608E-03,2.34619E+01
-2.9520144E-03,2.34131E+01
-2.9519680E-03,2.35107E+01
-2.9519216E-03,2.34619E+01
-2.9518752E-03,2.35107E+01
-2.9518288E-03,2.34619E+01
-2.9517824E-03,2.33643E+01
-2.9517360E-03,2.31689E+01
-2.9516896E-03,2.33643E+01
-2.9516432E-03,2.33643E+01
-2.9515968E-03,2.34131E+01
-2.9515504E-03,2.36084E+01
-2.9515040E-03,2.33643E+01
-2.9514576E-03,2.34131E+01
-2.9514112E-03,2.33154E+01
-2.9513648E-03,2.33643E+01
-2.9513184E-03,2.34131E+01
-2.9512720E-03,2.35107E+01
-2.9512256E-03,2.33643E+01
-2.9511792E-03,2.34131E+01
-2.9511328E-03,2.34619E+01
-2.9510864E-03,2.33643E+01
-2.9510400E-03,2.34619E+01
-2.9509936E-03,2.32178E+01
-2.9509472E-03,2.34619E+01
-2.9509008E-03,2.33643E+01
-2.9508544E-03,2.33154E+01
-2.9508080E-03,2.35107E+01
-2.9507616E-03,2.34131E+01
-2.9507152E-03,2.33643E+01
-2.9506688E-03,2.34131E+01
-2.9506224E-03,2.34131E+01
-2.9505760E-03,2.34131E+01
-2.9505296E-03,2.34131E+01
-2.9504832E-03,2.34131E+01
-2.9504368E-03,2.34619E+01
-2.9503904E-03,2.33154E+01
-2.9503440E-03,2.34131E+01
-2.9502976E-03,2.34619E+01
-2.9502512E-03,2.34131E+01
-2.9502048E-03,2.34131E+01
-2.9501584E-03,2.34619E+01
-2.9501120E-03,2.33154E+01
-2.9500656E-03,2.32666E+01
-2.9500192E-03,2.33154E+01
-2.9499728E-03,2.34131E+01
-2.9499264E-03,2.33154E+01
-2.9498800E-03,2.36084E+01
-2.9498336E-03,2.35596E+01
-2.9497872E-03,2.34131E+01
-2.9497408E-03,2.35107E+01
-2.9496944E-03,2.35596E+01
-2.9496480E-03,2.33154E+01
-2.9496016E-03,2.33643E+01
-2.9495552E-03,2.33643E+01
-2.9495088E-03,2.35107E+01
-2.9494624E-03,2.33154E+01
-2.9494160E-03,2.34619E+01
-2.9493696E-03,2.33643E+01
-2.9493232E-03,2.34131E+01
-2.9492768E-03,2.34619E+01
-2.9492304E-03,2.34131E+01
-2.9491840E-03,2.34131E+01
-2.9491376E-03,2.34131E+01
-2.9490912E-03,2.35107E+01
-2.9490448E-03,2.33643E+01
-2.9489984E-03,2.35107E+01
-2.9489520E-03,2.34131E+01
-2.9489056E-03,2.35596E+01
-2.9488592E-03,2.33643E+01
-2.9488128E-03,2.34131E+01
-2.9487664E-03,2.33643E+01
-2.9487200E-03,2.34619E+01
-2.9486736E-03,2.34131E+01
-2.9486272E-03,2.34131E+01
-2.9485808E-03,2.35107E+01
-2.9485344E-03,2.34131E+01
-2.9484880E-03,2.34619E+01
-2.9484416E-03,2.34131E+01
-2.9483952E-03,2.34619E+01
-2.9483488E-03,2.34131E+01
-2.9483024E-03,2.34131E+01
-2.9482560E-03,2.33643E+01
-2.9482096E-03,2.34619E+01
-2.9481632E-03,2.35596E+01
-2.9481168E-03,2.33154E+01
-2.9480704E-03,2.34619E+01
-2.9480240E-03,2.32666E+01
-2.9479776E-03,2.33154E+01
-2.9479312E-03,2.35107E+01
-2.9478848E-03,2.34131E+01
-2.9478384E-03,2.33154E+01
-2.9477920E-03,2.34619E+01
-2.9477456E-03,2.34131E+01
-2.9476992E-03,2.33643E+01
-2.9476528E-03,2.34131E+01
-2.9476064E-03,2.34131E+01
-2.9475600E-03,2.34619E+01
-2.9475136E-03,2.33643E+01
-2.9474672E-03,2.34131E+01
-2.9474208E-03,2.32178E+01
-2.9473744E-03,2.33643E+01
-2.9473280E-03,2.33154E+01
-2.9472816E-03,2.36084E+01
-2.9472352E-03,2.34131E+01
-2.9471888E-03,2.34619E+01
-2.9471424E-03,2.34619E+01
-2.9470960E-03,2.34131E+01
-2.9470496E-03,2.32666E+01
-2.9470032E-03,2.34131E+01
-2.9469568E-03,2.33154E+01
-2.9469104E-03,2.33643E+01
-2.9468640E-03,2.34131E+01
-2.9468176E-03,2.34619E+01
-2.9467712E-03,2.34131E+01
-2.9467248E-03,2.34131E+01
-2.9466784E-03,2.34131E+01
-2.9466320E-03,2.33643E+01
-2.9465856E-03,2.33154E+01
-2.9465392E-03,2.36084E+01
-2.9464928E-03,2.33154E+01
-2.9464464E-03,2.33643E+01
-2.9464000E-03,2.34131E+01
-2.9463536E-03,2.33643E+01
-2.9463072E-03,2.32666E+01
-2.9462608E-03,2.34131E+01
-2.9462144E-03,2.33643E+01
-2.9461680E-03,2.34619E+01
-2.9461216E-03,2.33154E+01
-2.9460752E-03,2.34619E+01
-2.9460288E-03,2.34131E+01
-2.9459824E-03,2.35107E+01
-2.9459360E-03,2.34131E+01
-2.9458896E-03,2.34131E+01
-2.9458432E-03,2.34619E+01
-2.9457968E-03,2.34131E+01
-2.9457504E-03,2.34131E+01
-2.9457040E-03,2.34619E+01
-2.9456576E-03,2.33643E+01
-2.9456112E-03,2.35107E+01
-2.9455648E-03,2.33154E+01
-2.9455184E-03,2.35107E+01
-2.9454720E-03,2.35596E+01
-2.9454256E-03,2.33643E+01
-2.9453792E-03,2.32666E+01
-2.9453328E-03,2.34131E+01
-2.9452864E-03,2.34131E+01
-2.9452400E-03,2.33643E+01
-2.9451936E-03,2.32666E+01
-2.9451472E-03,2.34131E+01
-2.9451008E-03,2.34619E+01
-2.9450544E-03,2.34619E+01
-2.9450080E-03,2.33154E+01
-2.9449616E-03,2.35596E+01
-2.9449152E-03,2.34619E+01
-2.9448688E-03,2.34131E+01
-2.9448224E-03,2.34131E+01
-2.9447760E-03,2.34131E+01
-2.9447296E-03,2.34619E+01
-2.9446832E-03,2.34619E+01
-2.9446368E-03,2.35107E+01
-2.9445904E-03,2.34619E+01
-2.9445440E-03,2.33154E+01
-2.9444976E-03,2.34131E+01
-2.9444512E-03,2.35596E+01
-2.9444048E-03,2.33643E+01
-2.9443584E-03,2.34131E+01
-2.9443120E-03,2.34619E+01
-2.9442656E-03,2.33643E+01
-2.9442192E-03,2.33154E+01
-2.9441728E-03,2.33643E+01
-2.9441264E-03,2.34619E+01
-2.9440800E-03,2.34131E+01
-2.9440336E-03,2.34131E+01
-2.9439872E-03,2.34131E+01
-2.9439408E-03,2.33154E+01
-2.9438944E-03,2.32178E+01
-2.9438480E-03,2.34131E+01
-2.9438016E-03,2.33154E+01
-2.9437552E-03,2.32666E+01
-2.9437088E-03,2.34131E+01
-2.9436624E-03,2.34619E+01
-2.9436160E-03,2.34131E+01
-2.9435696E-03,2.33643E+01
-2.9435232E-03,2.34131E+01
-2.9434768E-03,2.34131E+01
-2.9434304E-03,2.32666E+01
-2.9433840E-03,2.32178E+01
-2.9433376E-03,2.34619E+01
-2.9432912E-03,2.33643E+01
-2.9432448E-03,2.34131E+01
-2.9431984E-03,2.34619E+01
-2.9431520E-03,2.34131E+01
-2.9431056E-03,2.34619E+01
-2.9430592E-03,2.34131E+01
-2.9430128E-03,2.34619E+01
-2.9429664E-03,2.32666E+01
-2.9429200E-03,2.34131E+01
-2.9428736E-03,2.33643E+01
-2.9428272E-03,2.34131E+01
-2.9427808E-03,2.33154E+01
-2.9427344E-03,2.34619E+01
-2.9426880E-03,2.33643E+01
-2.9426416E-03,2.35107E+01
-2.9425952E-03,2.33154E+01
-2.9425488E-03,2.34619E+01
-2.9425024E-03,2.32666E+01
-2.9424560E-03,2.32178E+01
-2.9424096E-03,2.34131E+01
-2.9423632E-03,2.33643E+01
-2.9423168E-03,2.34619E+01
-2.9422704E-03,2.32666E+01
-2.9422240E-03,2.33154E+01
-2.9421776E-03,2.34131E+01
-2.9421312E-03,2.36084E+01
-2.9420848E-03,2.34131E+01
-2.9420384E-03,2.34131E+01
-2.9419920E-03,2.36084E+01
-2.9419456E-03,2.35107E+01
-2.9418992E-03,2.33643E+01
-2.9418528E-03,2.35107E+01
-2.9418064E-03,2.34619E+01
-2.9417600E-03,2.34131E+01
-2.9417136E-03,2.34131E+01
-2.9416672E-03,2.35596E+01
-2.9416208E-03,2.34131E+01
-2.9415744E-03,2.32666E+01
-2.9415280E-03,2.32178E+01
-2.9414816E-03,2.34619E+01
-2.9414352E-03,2.34131E+01
-2.9413888E-03,2.33643E+01
-2.9413424E-03,2.36084E+01
-2.9412960E-03,2.35107E+01
-2.9412496E-03,2.34619E+01
-2.9412032E-03,2.34131E+01
-2.9411568E-03,2.32666E+01
-2.9411104E-03,2.34131E+01
-2.9410640E-03,2.34619E+01
-2.9410176E-03,2.36572E+01
-2.9409712E-03,2.33154E+01
-2.9409248E-03,2.34619E+01
-2.9408784E-03,2.33643E+01
-2.9408320E-03,2.34131E+01
-2.9407856E-03,2.35107E+01
-2.9407392E-03,2.34619E+01
-2.9406928E-03,2.34131E+01
-2.9406464E-03,2.33643E+01
-2.9406000E-03,2.34619E+01
-2.9405536E-03,2.33643E+01
-2.9405072E-03,2.34619E+01
-2.9404608E-03,2.34619E+01
-2.9404144E-03,2.33643E+01
-2.9403680E-03,2.33154E+01
-2.9403216E-03,2.34131E+01
-2.9402752E-03,2.34619E+01
-2.9402288E-03,2.34619E+01
-2.9401824E-03,2.34619E+01
-2.9401360E-03,2.34619E+01
-2.9400896E-03,2.33154E+01
-2.9400432E-03,2.32666E+01
-2.9399968E-03,2.33643E+01
-2.9399504E-03,2.34131E+01
-2.9399040E-03,2.34131E+01
-2.9398576E-03,2.34131E+01
-2.9398112E-03,2.32666E+01
-2.9397648E-03,2.34131E+01
-2.9397184E-03,2.34131E+01
-2.9396720E-03,2.34619E+01
-2.9396256E-03,2.34619E+01
-2.9395792E-03,2.35107E+01
-2.9395328E-03,2.34131E+01
-2.9394864E-03,2.35107E+01
-2.9394400E-03,2.33154E+01
-2.9393936E-03,2.34619E+01
-2.9393472E-03,2.35107E+01
-2.9393008E-03,2.33643E+01
-2.9392544E-03,2.34619E+01
-2.9392080E-03,2.35107E+01
-2.9391616E-03,2.34131E+01
-2.9391152E-03,2.32666E+01
-2.9390688E-03,2.34131E+01
-2.9390224E-03,2.34131E+01
-2.9389760E-03,2.34131E+01
-2.9389296E-03,2.34131E+01
-2.9388832E-03,2.34131E+01
-2.9388368E-03,2.33643E+01
-2.9387904E-03,2.34131E+01
-2.9387440E-03,2.33154E+01
-2.9386976E-03,2.34131E+01
-2.9386512E-03,2.33643E+01
-2.9386048E-03,2.36084E+01
-2.9385584E-03,2.36084E+01
-2.9385120E-03,2.34131E+01
-2.9384656E-03,2.34131E+01
-2.9384192E-03,2.34619E+01
-2.9383728E-03,2.34131E+01
-2.9383264E-03,2.34619E+01
-2.9382800E-03,2.34619E+01
-2.9382336E-03,2.34131E+01
-2.9381872E-03,2.32666E+01
-2.9381408E-03,2.33154E+01
-2.9380944E-03,2.34131E+01
-2.9380480E-03,2.34131E+01
-2.9380016E-03,2.34131E+01
-2.9379552E-03,2.34131E+01
-2.9379088E-03,2.34131E+01
-2.9378624E-03,2.35596E+01
-2.9378160E-03,2.35596E+01
-2.9377696E-03,2.33643E+01
-2.9377232E-03,2.33643E+01
-2.9376768E-03,2.33154E+01
-2.9376304E-03,2.32666E+01
-2.9375840E-03,2.34131E+01
-2.9375376E-03,2.34131E+01
-2.9374912E-03,2.35596E+01
-2.9374448E-03,2.34619E+01
-2.9373984E-03,2.34131E+01
-2.9373520E-03,2.34131E+01
-2.9373056E-03,2.33643E+01
-2.9372592E-03,2.35107E+01
-2.9372128E-03,2.33154E+01
-2.9371664E-03,2.34619E+01
-2.9371200E-03,2.33643E+01
-2.9370736E-03,2.35107E+01
-2.9370272E-03,2.34131E+01
-2.9369808E-03,2.34131E+01
-2.9369344E-03,2.34131E+01
-2.9368880E-03,2.34131E+01
-2.9368416E-03,2.32666E+01
-2.9367952E-03,2.34131E+01
-2.9367488E-03,2.33643E+01
-2.9367024E-03,2.34131E+01
-2.9366560E-03,2.33643E+01
-2.9366096E-03,2.33154E+01
-2.9365632E-03,2.34619E+01
-2.9365168E-03,2.34619E+01
-2.9364704E-03,2.33643E+01
-2.9364240E-03,2.33643E+01
-2.9363776E-03,2.35596E+01
-2.9363312E-03,2.32666E+01
-2.9362848E-03,2.34619E+01
-2.9362384E-03,2.33643E+01
-2.9361920E-03,2.35107E+01
-2.9361456E-03,2.33154E+01
-2.9360992E-03,2.34619E+01
-2.9360528E-03,2.33643E+01
-2.9360064E-03,2.34131E+01
-2.9359600E-03,2.33154E+01
-2.9359136E-03,2.35107E+01
-2.9358672E-03,2.34131E+01
-2.9358208E-03,2.33643E+01
-2.9357744E-03,2.34619E+01
-2.9357280E-03,2.34619E+01
-2.9356816E-03,2.34131E+01
-2.9356352E-03,2.34619E+01
-2.9355888E-03,2.35107E+01
-2.9355424E-03,2.33643E+01
-2.9354960E-03,2.34131E+01
-2.9354496E-03,2.34131E+01
-2.9354032E-03,2.33643E+01
-2.9353568E-03,2.33643E+01
-2.9353104E-03,2.33643E+01
-2.9352640E-03,2.34131E+01
-2.9352176E-03,2.34131E+01
-2.9351712E-03,2.33154E+01
-2.9351248E-03,2.34619E+01
-2.9350784E-03,2.34131E+01
-2.9350320E-03,2.35107E+01
-2.9349856E-03,2.33643E+01
-2.9349392E-03,2.34131E+01
-2.9348928E-03,2.33154E+01
-2.9348464E-03,2.33154E+01
-2.9348000E-03,2.33643E+01
-2.9347536E-03,2.34619E+01
-2.9347072E-03,2.34131E+01
-2.9346608E-03,2.32666E+01
-2.9346144E-03,2.33643E+01
-2.9345680E-03,2.34619E+01
-2.9345216E-03,2.33154E+01
-2.9344752E-03,2.34131E+01
-2.9344288E-03,2.33154E+01
-2.9343824E-03,2.33643E+01
-2.9343360E-03,2.34619E+01
-2.9342896E-03,2.34619E+01
-2.9342432E-03,2.33154E+01
-2.9341968E-03,2.34131E+01
-2.9341504E-03,2.33643E+01
-2.9341040E-03,2.33154E+01
-2.9340576E-03,2.34619E+01
-2.9340112E-03,2.34619E+01
-2.9339648E-03,2.34131E+01
-2.9339184E-03,2.32666E+01
-2.9338720E-03,2.34131E+01
-2.9338256E-03,2.34619E+01
-2.9337792E-03,2.34131E+01
-2.9337328E-03,2.32666E+01
-2.9336864E-03,2.34131E+01
-2.9336400E-03,2.34131E+01
-2.9335936E-03,2.34619E+01
-2.9335472E-03,2.32666E+01
-2.9335008E-03,2.33643E+01
-2.9334544E-03,2.33643E+01
-2.9334080E-03,2.34619E+01
-2.9333616E-03,2.34131E+01
-2.9333152E-03,2.32666E+01
-2.9332688E-03,2.34619E+01
-2.9332224E-03,2.32666E+01
-2.9331760E-03,2.33154E+01
-2.9331296E-03,2.33154E+01
-2.9330832E-03,2.34619E+01
-2.9330368E-03,2.36572E+01
-2.9329904E-03,2.35107E+01
-2.9329440E-03,2.34131E+01
-2.9328976E-03,2.33643E+01
-2.9328512E-03,2.34131E+01
-2.9328048E-03,2.34619E+01
-2.9327584E-03,2.35596E+01
-2.9327120E-03,2.34131E+01
-2.9326656E-03,2.33643E+01
-2.9326192E-03,2.34619E+01
-2.9325728E-03,2.33154E+01
-2.9325264E-03,2.34131E+01
-2.9324800E-03,2.35107E+01
-2.9324336E-03,2.32666E+01
-2.9323872E-03,2.35107E+01
-2.9323408E-03,2.34131E+01
-2.9322944E-03,2.34131E+01
-2.9322480E-03,2.36084E+01
-2.9322016E-03,2.33643E+01
-2.9321552E-03,2.32666E+01
-2.9321088E-03,2.34131E+01
-2.9320624E-03,2.33643E+01
-2.9320160E-03,2.33643E+01
-2.9319696E-03,2.34131E+01
-2.9319232E-03,2.33643E+01
-2.9318768E-03,2.34131E+01
-2.9318304E-03,2.34131E+01
-2.9317840E-03,2.34619E+01
-2.9317376E-03,2.34619E+01
-2.9316912E-03,2.32666E+01
-2.9316448E-03,2.33643E+01
-2.9315984E-03,2.33154E+01
-2.9315520E-03,2.34619E+01
-2.9315056E-03,2.33154E+01
-2.9314592E-03,2.33154E+01
-2.9314128E-03,2.34619E+01
-2.9313664E-03,2.34619E+01
-2.9313200E-03,2.34619E+01
-2.9312736E-03,2.33154E+01
-2.9312272E-03,2.34619E+01
-2.9311808E-03,2.33154E+01
-2.9311344E-03,2.35596E+01
-2.9310880E-03,2.33643E+01
-2.9310416E-03,2.35596E+01
-2.9309952E-03,2.32178E+01
-2.9309488E-03,2.35107E+01
-2.9309024E-03,2.34131E+01
-2.9308560E-03,2.35107E+01
-2.9308096E-03,2.34131E+01
-2.9307632E-03,2.33643E+01
-2.9307168E-03,2.33154E+01
-2.9306704E-03,2.35596E+01
-2.9306240E-03,2.32666E+01
-2.9305776E-03,2.36084E+01
-2.9305312E-03,2.33154E+01
-2.9304848E-03,2.33643E+01
-2.9304384E-03,2.33154E+01
-2.9303920E-03,2.34131E+01
-2.9303456E-03,2.34131E+01
-2.9302992E-03,2.34619E+01
-2.9302528E-03,2.33154E+01
-2.9302064E-03,2.33643E+01
-2.9301600E-03,2.34619E+01
-2.9301136E-03,2.34131E+01
-2.9300672E-03,2.35596E+01
-2.9300208E-03,2.35596E+01
-2.9299744E-03,2.35596E+01
-2.9299280E-03,2.33643E+01
-2.9298816E-03,2.33643E+01
-2.9298352E-03,2.34131E+01
-2.9297888E-03,2.35596E+01
-2.9297424E-03,2.34131E+01
-2.9296960E-03,2.33154E+01
-2.9296496E-03,2.33643E+01
-2.9296032E-03,2.34619E+01
-2.9295568E-03,2.33643E+01
-2.9295104E-03,2.34619E+01
-2.9294640E-03,2.33154E+01
-2.9294176E-03,2.33154E+01
-2.9293712E-03,2.35107E+01
-2.9293248E-03,2.34619E+01
-2.9292784E-03,2.33643E+01
-2.9292320E-03,2.33643E+01
-2.9291856E-03,2.33643E+01
-2.9291392E-03,2.33643E+01
-2.9290928E-03,2.36572E+01
-2.9290464E-03,2.34131E+01
-2.9290000E-03,2.34131E+01
-2.9289536E-03,2.33643E+01
-2.9289072E-03,2.32666E+01
-2.9288608E-03,2.32666E+01
-2.9288144E-03,2.34619E+01
-2.9287680E-03,2.34619E+01
-2.9287216E-03,2.34619E+01
-2.9286752E-03,2.34131E+01
-2.9286288E-03,2.34619E+01
-2.9285824E-03,2.35107E+01
-2.9285360E-03,2.36084E+01
-2.9284896E-03,2.35107E+01
-2.9284432E-03,2.34131E+01
-2.9283968E-03,2.33154E+01
-2.9283504E-03,2.33154E+01
-2.9283040E-03,2.33154E+01
-2.9282576E-03,2.34131E+01
-2.9282112E-03,2.33643E+01
-2.9281648E-03,2.35596E+01
-2.9281184E-03,2.34131E+01
-2.9280720E-03,2.34619E+01
-2.9280256E-03,2.33643E+01
